followers;genres;popularity;nationality;sex;group;founded;born;first_release;last_release;died;compilations;total_albums;total_appears_on;total_singles;total_tracks
395018;['neo mellow', 'piano rock', 'pop rock'];70;us;G;1;2911.0;;2013-05-21;2020-04-08;;20;8;22;20;133
6312775;['british soul', 'neo soul'];77;uk;F;0;;1983.0;2003-01-01;2020-01-03;2011.0;1;22;4;23;402
278603;['candy pop', 'dance pop', 'electropop'];56;uk;F;0;;1986.0;2010-01-01;2014-04-28;99.0;12;11;27;14;194
1089240;['pop'];81;us;F;0;;1996.0;2018-05-04;2020-05-15;99.0;10;4;30;14;82
766382;['alternative r&b', 'indie soul', 'lgbtq+ hip hop'];65;us;G;1;2011.0;;2011-01-11;2018-07-20;;4;6;12;15;111
556817;['british soul', 'dance pop', 'pop'];69;uk;M;0;;1981.0;2001-03-03;2019-09-13;99.0;1;12;3;34;238
230218;['dembow', 'dominican pop', 'rap dominicano'];60;dominican republic;M;0;;1988.0;2014-01-01;2020-05-30;99.0;0;0;0;50;50
419882;['k-pop'];51;south korea;M;0;;1990.0;2016-08-25;2019-05-09;99.0;2;0;2;3;6
248552;['g funk', 'gangster rap', 'west coast rap'];50;us;G;1;1997.0;;1999-01-01;2020-03-27;;14;4;28;4;91
655912;['boy band', 'dance pop', 'hip hop'];57;us;G;1;1992.0;;1997-01-01;2020-05-08;;23;9;34;11;177
1088842;['baile pop', 'funk carioca'];60;brazil;F;0;;1997.0;2017-08-16;2020-05-06;99.0;0;0;0;50;53
223286;['perreo', 'reggaeton flow'];66;puerto rico;M;0;;1995.0;2019-05-31;2020-05-10;99.0;0;0;0;50;50
381617;['alternative americana', 'nashville singer-songwriter', 'new americana', 'outlaw country', 'roots rock'];65;us;M;0;;1978.0;2013-11-06;2020-01-31;99.0;5;10;11;8;115
2208352;['adult standards', 'classic soul', 'jazz blues'];74;us;F;0;;1942.0;1966-06-13;2019-01-01;2018.0;0;50;0;0;681
605821;['colombian hip hop', 'mexican hip hop', 'perreo'];71;colombia;M;0;;1993.0;2014-01-08;2020-05-29;99.0;1;5;11;41;104
312685;['dance pop', 'edm', 'electropop'];69;uk;G;1;2012.0;;2014-11-08;2020-05-15;;10;0;15;38;83
365861;['american folk revival', 'folk', 'folk rock'];59;us;F;0;;1941.0;1960-01-01;2019-08-02;99.0;0;50;0;0;912
265635;['deep turkish pop', 'turkish pop', 'turkish rock'];48;turkey;F;0;;1988.0;2010-10-22;2020-01-22;99.0;9;6;28;19;100
502363;['alternative dance', 'art pop', 'dance pop'];64;uk;G;1;2008.0;;2008-12-15;2020-04-17;;12;7;15;28;133
265529;['anthem worship', 'ccm', 'christian alternative rock'];58;us;F;0;;1976.0;2007-01-01;2020-05-29;99.0;17;12;22;17;230
254287;['turkish hip hop'];62;turkey;M;0;;1989.0;2005-08-30;2020-05-22;99.0;0;9;0;41;176
307309;['eurovision', 'turkish pop', 'turkish rock'];59;turkey;M;0;;1987.0;2011-01-01;2020-03-06;99.0;3;8;6;7;92
321514;['brega funk', 'brega romantico', 'funk carioca'];57;brazil;M;0;;2007.0;2018-08-05;2020-05-09;99.0;0;0;3;18;22
418339;['electropop'];65;us;G;1;2013.0;;2015-02-17;2020-05-29;;19;4;22;26;103
340770;['battle rap', 'hip pop', 'philly rap'];51;us;M;0;;1982.0;2004-01-01;2020-05-06;99.0;0;19;0;31;379
2017491;['chicago drill', 'chicago rap', 'drill'];76;us;M;0;;1995.0;2014-02-04;2020-03-06;99.0;0;50;0;0;717
660645;['latin christian', 'latin worship', 'rock cristiano'];66;mexico;M;0;;1963.0;1994-01-01;2020-04-24;99.0;0;50;0;0;585
409542;['atl hip hop', 'deep pop r&b', 'hip pop'];53;us;F;0;;1982.0;2001-01-01;2020-02-28;99.0;9;5;29;5;81
855398;['bolero', 'grupera', 'latin'];70;mexico;M;0;;1958.0;2002-01-01;2019-12-19;99.0;0;50;0;0;815
2230007;['latin', 'latin pop', 'reggaeton'];77;venezuela;M;0;;1992.0;2017-01-01;2020-04-17;99.0;2;2;9;17;47
477889;['turkish pop'];61;turkey;M;0;;1980.0;2009-11-17;2020-05-22;99.0;2;19;2;29;362
3391581;['dance pop', 'girl group', 'hip pop'];74;us;G;1;1995.0;;2005-01-01;2020-04-01;;0;7;0;43;204
206955;['post-teen pop', 'viral pop'];56;us;M;0;;1988.0;2010-08-16;2020-05-21;99.0;0;13;0;37;185
288394;['big beat', 'electronica', 'hip hop'];58;us;M;0;;1976.0;2002-01-01;2020-05-15;99.0;3;23;10;18;353
684704;['contemporary country', 'country', 'country rap'];67;us;M;0;;1969.0;2008-01-01;2020-04-17;99.0;0;24;0;26;453
407745;['punk', 'skate punk', 'socal pop punk'];60;us;G;1;1978.0;;1982-01-01;2020-04-28;;12;14;12;3;178
276801;['girl group', 'hip pop', 'r&b', 'urban contemporary'];47;us;G;1;1999.0;;1999-05-28;2020-02-20;;28;4;41;6;56
1172898;['album rock', 'art rock', 'blues rock'];71;us;G;1;1970.0;;1971-01-01;2019-10-09;;8;31;9;4;430
1182930;['adult standards', 'jazz blues', 'lounge'];67;us;F;0;;1915.0;1957-01-01;2020-04-03;1959.0;0;50;0;0;1473
1348319;['belgian pop', 'variete francaise'];73;belgium;F;0;;1995.0;2017-10-23;2019-11-07;99.0;33;2;43;5;36
438023;['dark trap', 'florida rap', 'miami hip hop'];65;us;M;0;;1997.0;2016-03-06;2020-05-19;99.0;2;7;16;34;127
212471;['venezuelan hip hop'];62;venezuela;M;0;;1993.0;2016-10-08;2020-05-27;99.0;0;3;8;43;83
348216;['alternative r&b', 'malaysian pop'];63;malaysia;F;0;;1986.0;2004-01-09;2020-05-15;99.0;10;7;19;29;140
22496596;['latin', 'puerto rican pop', 'reggaeton'];92;puerto rico;M;0;;1992.0;2017-08-25;2020-05-29;99.0;0;3;0;47;105
515550;['alternative r&b', 'dance pop', 'deep pop r&b'];56;us;F;0;;1980.0;2002-07-30;2019-12-02;99.0;14;16;19;16;261
276127;['funk metal'];60;finland;G;1;1994.0;;1996-04-29;2019-11-15;;2;19;4;27;310
258706;['metropopolis', 'neo-synthpop'];62;uk;G;1;2009.0;;2010-04-25;2020-05-15;;0;12;0;38;237
337730;['colombian pop', 'cumbia', 'gypsy jazz'];60;colombia;G;1;2007.0;;2012-06-22;2020-05-13;;5;8;18;12;122
369207;['britpop', 'chamber pop', 'indie rock'];61;uk;G;1;1990.0;;2001-01-01;2020-03-26;;0;29;0;21;384
1307986;['carnaval cadiz', 'latin pop', 'spanish pop'];70;spain;M;0;;1981.0;2003-01-01;2020-04-09;99.0;10;16;20;14;287
8088504;['banda', 'norteno', 'regional mexican'];81;mexico;G;1;2003.0;;2006-01-01;2020-05-29;;0;35;0;15;564
1120019;['funk carioca', 'funk ostentacao'];54;brazil;M;0;;1992.0;2016-02-26;2020-05-18;99.0;0;1;0;49;78
256584;['baile pop', 'folk brasileiro', 'nova mpb'];62;brazil;M;0;;1991.0;2015-01-16;2020-02-07;99.0;2;2;15;14;42
659614;['hip hop', 'rap'];55;us;G;1;2007.0;;2011-03-10;2012-03-21;;0;3;0;3;52
292394;['gangster rap', 'hip hop', 'hip house', 'old school hip hop', 'rap'];57;us;M;0;;1963.0;1988-01-01;2020-03-08;99.0;14;10;34;5;130
497041;['europop', 'german pop'];65;germany;F;0;;1980.0;2001-01-01;2020-04-16;99.0;3;18;3;29;368
376484;['latin', 'latin hip hop', 'reggaeton'];49;us;M;0;;1977.0;2010-11-05;2020-05-01;99.0;5;1;34;27;56
291976;['easy listening'];65;france;M;0;;1953.0;2014-03-09;2020-04-14;99.0;0;50;0;0;1188
354977;['spanish pop'];66;spain;M;0;;1995.0;2009-01-06;2020-04-25;99.0;25;7;33;10;93
859518;['atl hip hop', 'dance pop', 'deep pop r&b'];56;us;G;1;1992.0;;1993-12-10;2019-10-01;;24;5;45;0;61
525912;['chamber pop'];62;france;M;0;;1983.0;2011-03-28;2020-04-23;99.0;18;2;24;18;91
897624;['dance pop', 'indie pop', 'indietronica'];69;us;G;1;2007.0;;2012-01-01;2020-05-21;;3;8;3;39;186
2014140;['pop rap', 'rap'];81;us;M;0;;1990.0;2010-11-08;2020-05-22;99.0;8;17;11;24;265
1117933;['bolero', 'latin', 'latin pop'];71;mexico;M;0;;1955.0;1983-09-29;2020-02-21;99.0;0;47;0;3;697
3402185;['classical', 'classical era'];78;austria;M;0;;1756.0;2019-05-03;2020-05-29;1791.0;0;46;0;0;1967
1008837;['desi pop', 'filmi', 'indian folk'];57;india;M;0;;1975.0;2012-03-01;2020-04-27;99.0;0;24;0;26;249
240176;['brazilian hip hop', 'funk carioca', 'funk ostentacao'];68;brazil;M;0;;1996.0;2017-02-22;2020-04-10;99.0;12;1;16;35;55
1989642;['australian dance', 'australian electropop', 'australian indie'];78;australia;M;0;;1991.0;2012-09-11;2020-04-24;99.0;0;15;0;35;375
213395;['belgian hip hop', 'french hip hop', 'pop urbaine'];68;belgium;G;1;2015.0;;2016-04-22;2020-04-09;;17;5;19;26;106
1427055;['dance pop', 'latin', 'latin pop'];74;mexico;F;0;;1995.0;2013-02-04;2020-05-01;99.0;6;1;23;25;37
1122252;['latin arena pop', 'latin pop', 'spanish pop'];64;spain;F;0;;1982.0;1998-12-07;2020-04-28;99.0;13;20;17;13;300
508184;['classic opm', 'opm', 'papuri'];59;philippines;M;0;;1964.0;1987-01-01;2020-05-22;99.0;6;30;8;12;458
651075;['indie anthem-folk', 'pop', 'uk pop'];74;uk;M;0;;1991.0;2016-09-30;2019-12-20;99.0;0;2;0;48;112
386061;['bolero', 'cancion melodica', 'latin pop'];57;spain;M;0;;1940.0;1965-01-01;2020-02-14;99.0;0;45;0;5;649
439771;['swedish pop'];68;sweden;F;0;;1981.0;2006-01-01;2019-09-27;99.0;15;10;22;20;154
791740;['dance pop', 'pop'];79;uk;M;0;;1975.0;2003-08-29;2020-05-11;99.0;0;15;0;35;254
760845;['bow pop', 'compositional ambient', 'french soundtrack'];70;france;M;0;;1970.0;1996-01-01;2019-12-06;99.0;0;38;0;12;716
1348406;['dance pop', 'deep pop r&b', 'hip pop'];67;us;M;0;;1986.0;2004-01-01;2020-05-20;99.0;0;18;0;32;306
1649547;['desi pop', 'filmi', 'modern bollywood'];67;india;G;1;1963.0;;1999-03-02;2020-03-16;;8;5;18;32;77
2581415;['album rock', 'classic rock', 'glam metal'];72;uk;G;1;1977.0;;1979-11-01;2020-05-29;;0;38;0;12;760
718603;['dance pop', 'girl group', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary'];60;us;G;1;1989.0;;1990-03-04;2020-04-03;;4;10;24;13;156
1305141;['brazilian rock', 'mpb', 'nova mpb'];65;brazil;F;0;;1962.0;1990-08-01;2019-08-23;2001.0;24;21;25;3;311
534405;['dance pop', 'europop', 'neo mellow'];67;ireland;M;0;;1977.0;2000-01-01;2020-04-29;99.0;0;33;0;17;482
710924;['pop rap', 'r&b', 'urban contemporary'];60;us;M;0;;1981.0;1997-03-25;2020-01-24;99.0;0;13;0;36;228
2707050;['dance pop', 'edm', 'pop'];82;uk;M;0;;1989.0;2017-01-12;2020-04-10;99.0;0;1;0;49;114
2776191;['colombian pop', 'cumbia', 'latin'];79;colombia;M;0;;1972.0;2000-01-01;2020-04-09;99.0;0;37;0;13;526
269048;['dance pop', 'pop', 'post-teen pop'];74;uk;F;0;;1997.0;2015-01-07;2020-05-08;99.0;0;0;1;49;71
763321;['desi pop', 'modern bollywood', 'punjabi pop'];60;india;M;0;;1992.0;2011-11-30;2020-05-29;99.0;0;4;0;46;81
768146;['pop rap', 'rap', 'trap'];67;us;M;0;;1988.0;2015-03-03;2019-11-15;99.0;0;10;0;40;217
760939;['bolero', 'grupera', 'mariachi'];66;mexico;M;0;;1917.0;1997-01-01;2020-04-10;1957.0;0;50;0;0;1264
2215695;['alternative r&b', 'atl hip hop', 'hip hop'];81;us;M;0;;1992.0;2016-05-17;2020-05-29;99.0;1;5;3;42;113
716986;['polish hip hop'];77;poland;M;0;;1991.0;2013-01-01;2020-04-03;99.0;1;8;9;34;137
342134;['dance pop', 'edm', 'hands up'];70;germany;G;1;2005.0;;2007-05-14;2019-09-12;;0;8;0;42;148
1733705;['desi pop', 'filmi', 'modern bollywood'];67;india;M;0;;1985.0;2007-04-18;2020-05-13;99.0;3;10;4;35;151
669960;['g funk', 'gangster rap', 'hardcore hip hop'];60;us;G;1;1996.0;;1996-01-01;2010-01-01;;13;4;17;0;69
244435;[''];8;brazil;G;1;99.0;;2016-04-07;2016-09-22;;0;0;2;1;1
321119;['french hip hop', 'pop urbaine', 'rap francais'];64;france;G;1;2012.0;;2016-04-03;2020-04-17;;4;4;25;27;104
531780;['funk', 'neo-psychedelic', 'soul'];71;us;G;1;2004.0;;2014-05-26;2020-05-18;;2;8;14;24;143
2920374;['dance pop', 'pop', 'pop rap'];76;us;M;0;;1975.0;2001-01-01;2020-03-20;99.0;0;17;2;31;339
255823;['electro', 'funk', 'funk rock'];46;us;M;0;;1981.0;1981-07-29;1990-08-17;99.0;17;4;24;1;35
220181;['indie soul', 'uk alternative pop'];60;uk;M;0;;1994.0;2013-01-01;2020-05-14;99.0;4;4;12;18;64
1554164;['banda', 'duranguense', 'grupera'];62;mexico;G;1;1997.0;;2008-01-01;2019-11-30;;0;50;0;0;819
283901;['contemporary country', 'country', 'country pop'];52;us;G;1;2006.0;;2008-01-01;2019-04-19;;5;3;10;9;50
201553;['east coast hip hop', 'electro', 'gangster rap'];53;us;F;0;;1971.0;1988-01-01;2019-05-24;99.0;2;10;22;16;179
862049;['alternative metal', 'alternative rock', 'grunge'];58;us;G;1;2002.0;;2004-01-01;2020-05-27;;11;8;19;12;129
498502;['baroque', 'classical', 'early music'];69;germany;M;0;;1685.0;2016-10-14;2020-05-23;99.0;0;50;0;0;2825
3201756;['big room', 'dance pop', 'deep big room'];74;netherlands;M;0;;1988.0;2015-01-01;2019-08-30;99.0;0;50;0;0;1086
1292096;['pagode', 'sertanejo', 'sertanejo universitario'];68;brazil;G;1;1991.0;;1991-06-15;2020-05-01;;0;43;0;7;698
233043;['bossa nova', 'brazilian indie', 'forro'];51;brazil;M;0;;1951.0;1973-01-01;2018-11-04;2017.0;1;30;18;2;395
983078;['dance pop', 'hip pop', 'neo soul'];66;us;M;0;;1972.0;1993-08-17;2020-05-23;99.0;0;30;0;20;438
329523;['italian hip hop'];67;italy;M;0;;1994.0;2011-05-20;2020-04-17;99.0;1;7;16;30;127
654633;['deep tropical house', 'edm', 'new french touch'];68;france;M;0;;1996.0;2015-01-01;2019-11-29;99.0;19;1;36;13;32
388438;['big room', 'complextro', 'dance pop'];55;sweden;G;1;2006.0;;2009-01-01;2020-05-15;;0;8;0;42;151
463760;['cantautor', 'folklore argentino', 'nueva cancion'];62;argentina;F;0;;1935.0;2008-01-01;2020-03-03;2009.0;0;50;0;0;723
346807;['downtempo', 'electronica', 'nu jazz'];62;uk;G;1;1997.0;;2000-01-24;2020-04-03;;0;13;0;37;311
1187972;['latin pop', 'pop argentino'];76;argentina;F;0;;1997.0;2016-03-25;2020-03-25;99.0;13;3;21;26;72
373586;['alternative hip hop', 'detroit hip hop', 'hip hop'];61;us;M;0;;1974.0;2001-01-01;2019-08-30;2006.0;8;33;10;7;591
1547992;['conscious hip hop', 'hip hop', 'pop rap'];68;us;M;0;;1985.0;2008-05-27;2020-04-21;99.0;0;10;0;40;197
465162;['disney', 'post-teen pop', 'social media pop'];66;us;F;0;;1998.0;2011-01-01;2018-09-28;99.0;30;0;34;5;8
237900;['adult standards', 'brill building pop', 'folk rock'];65;us;F;0;;1940.0;1961-03-31;2019-01-01;99.0;10;20;22;9;296
280526;['comic', 'dance-punk', 'industrial metal'];60;us;G;1;1997.0;;2000-11-02;2015-09-18;;3;17;7;4;254
267101;['francoton', 'french hip hop', 'pop urbaine'];62;france;M;0;;1994.0;2016-01-01;2020-05-28;99.0;14;3;29;21;89
223859;['folk', 'lilith', 'mellow gold'];56;us;F;0;;1963.0;1995-01-01;2018-06-08;99.0;18;13;32;6;222
506227;['alternative r&b', 'deep pop r&b', 'indie r&b'];74;us;F;0;;1997.0;2012-06-15;2020-05-19;99.0;7;4;18;32;103
470357;['bolero', 'cumbia', 'grupera'];65;mexico;G;1;1955.0;;2005-08-16;2019-11-29;;0;50;0;0;848
266196;['k-pop'];56;us;F;0;;1989.0;2012-04-30;2020-05-16;99.0;4;0;10;27;46
394125;['latin', 'salsa', 'salsa puertorriquena'];58;puerto rico;F;0;;1969.0;1990-01-01;2020-04-03;99.0;15;23;22;5;306
572613;['argentine rock', 'latin alternative', 'latin rock'];67;argentina;G;1;1997.0;;2002-01-08;2020-05-01;;1;10;26;20;158
1875205;['canadian contemporary r&b', 'pop'];79;canada;M;0;;1995.0;2015-01-07;2020-05-13;99.0;2;3;25;24;82
1160273;['baton rouge rap', 'dirty south rap', 'gangster rap'];69;us;M;0;;1982.0;2005-01-01;2020-04-10;99.0;0;50;0;0;802
882679;['comedy rap', 'comic'];66;us;G;1;2001.0;;2009-01-01;2019-08-22;;9;11;12;8;222
1702217;['classic italian pop', 'italian arena pop', 'italian hip hop'];66;italy;M;0;;1966.0;1989-01-01;2019-11-29;99.0;0;50;0;0;1071
462427;['chicano rap', 'dirty south rap', 'gangster rap'];64;us;M;0;;1970.0;1995-07-03;2020-03-27;99.0;2;29;11;11;561
523496;['anthem worship', 'ccm', 'christian alternative rock'];65;us;M;0;;1977.0;2003-12-26;2020-04-28;99.0;1;17;0;32;308
2518831;['dance pop', 'latin', 'latin pop'];73;mexico;F;0;;1971.0;1995-01-01;2020-05-29;99.0;3;25;0;22;365
395124;['atl hip hop', 'country rap', 'pop rap'];62;us;M;0;;1980.0;1992-04-11;2020-05-29;99.0;0;14;19;23;241
1424620;['dance pop', 'neo mellow', 'pop'];68;us;F;0;;1989.0;2007-01-01;2020-05-29;99.0;0;10;0;40;213
8588319;['atl hip hop', 'pop rap', 'rap'];91;us;M;0;;1983.0;2012-01-17;2020-05-15;99.0;0;45;0;5;664
404669;['german hip hop', 'german pop', 'german rock'];58;germany;G;1;1986.0;;1991-01-01;2018-09-28;;0;37;0;13;686
647532;['desi pop', 'modern bollywood', 'punjabi pop'];61;india;M;0;;1995.0;2014-07-26;2020-05-23;99.0;2;0;7;25;31
1929172;['brazilian punk', 'brazilian rock', 'mpb'];64;brazil;G;1;1982.0;;1986-01-01;2018-12-14;;13;24;15;12;372
44659314;['dance pop', 'pop', 'post-teen pop'];91;us;F;0;;1993.0;2011-01-01;2020-05-22;99.0;0;25;0;25;415
2969247;['dance rock', 'new romantic', 'new wave'];75;uk;G;1;1980.0;;1981-02-11;2017-10-06;;0;36;0;14;695
324559;['german pop', 'german rock'];60;germany;M;0;;1983.0;2008-05-23;2020-03-13;99.0;15;11;18;21;200
747970;['pagode'];71;brazil;M;0;;1969.0;2012-02-14;2020-05-22;99.0;0;9;8;37;192
1256237;['brazilian edm'];75;brazil;M;0;;1993.0;2017-07-04;2020-05-22;99.0;0;0;0;50;78
311760;['classic italian pop', 'italian pop', 'ye ye'];62;italy;F;0;;1940.0;1984-11-01;2019-11-22;99.0;0;50;0;0;692
1324269;['big beat', 'breakbeat', 'hardcore techno'];68;uk;G;1;1990.0;;1997-01-01;2018-11-02;;0;50;0;0;980
794910;['latin', 'modern salsa', 'salsa'];66;us;M;0;;1968.0;1993-01-01;2020-03-06;99.0;0;40;0;10;531
246783;['argentine reggae', 'latin alternative', 'latin rock'];51;argentina;M;0;;1965.0;2001-05-20;2020-05-09;99.0;6;18;15;21;275
1120064;['pop', 'reggae fusion'];70;canada;G;1;2013.0;;2013-11-10;2019-02-01;;15;6;20;27;108
207090;['tropical house', 'uk contemporary r&b'];69;uk;M;0;;1994.0;2014-04-21;2020-02-14;99.0;10;1;14;35;88
226046;['chinese hip hop'];67;china;G;1;2016.0;;2016-08-31;2020-05-27;;1;13;13;31;245
253927;['alternative r&b', 'bedroom pop', 'bedroom soul', 'indie pop', 'indie r&b', 'pop'];68;us;M;0;;1997.0;2017-01-26;2020-04-08;99.0;1;2;8;21;47
221266;['guadalajara indie', 'mexican hip hop', 'perreo'];69;mexico;M;0;;99.0;2012-11-02;2020-05-29;99.0;0;3;7;45;83
598977;['latin', 'latin hip hop', 'reggaeton'];78;us;M;0;;1990.0;2014-03-25;2020-05-23;99.0;23;5;25;22;110
1941505;['baile pop', 'brazilian rock', 'hard rock brasileiro'];63;brazil;F;0;;1977.0;2003-04-16;2020-02-18;99.0;6;8;24;26;152
783296;['bronx hip hop', 'east coast hip hop', 'gangster rap'];71;us;M;0;;1970.0;1993-01-01;2019-12-06;99.0;0;18;0;32;279
363243;['dance pop', 'post-teen pop', 'strut'];51;us;F;0;;1981.0;2006-06-13;2019-09-18;99.0;0;2;17;31;79
492476;['big room', 'deep big room', 'dutch edm'];69;netherlands;M;0;;1985.0;2015-01-01;2020-05-29;99.0;0;3;0;47;97
348054;['brazilian reggae', 'brazilian rock', 'rock gaucho'];51;brazil;M;0;;1993.0;1996-03-30;2019-11-08;99.0;17;12;21;4;185
874771;['classic schlager', 'german pop', 'partyschlager'];67;germany;F;0;;1984.0;2007-01-01;2020-04-10;99.0;5;11;11;27;311
532885;['funk carioca', 'funk ostentacao'];57;brazil;M;0;;1994.0;2013-01-05;2020-05-10;99.0;0;0;3;48;48
454705;['argentine hip hop', 'r&b argentino', 'trap argentino'];70;argentina;F;0;;2000.0;2019-04-26;2020-05-13;99.0;0;1;0;6;18
315092;['hollywood', 'show tunes'];76;us;M;0;;1980.0;2008-03-06;2019-06-14;99.0;31;1;41;11;38
405892;['contemporary country', 'country', 'country dawn'];56;us;F;0;;1966.0;1997-01-01;2019-10-11;99.0;13;17;15;17;247
567679;['adoracao', 'brazilian gospel', 'louvor'];59;brazil;G;1;1979.0;;2002-01-01;2019-11-29;;4;9;29;16;135
375480;['cali rap', 'trap', 'vapor trap'];64;us;G;1;2016.0;;2017-01-19;2020-03-11;;1;7;24;26;123
404658;['israeli pop'];72;israel;M;0;;1993.0;2015-05-18;2019-11-22;99.0;7;0;25;21;32
258529;['banda', 'cumbia', 'cumbia sonidera'];63;mexico;G;1;1993.0;;1996-01-01;2020-04-28;;6;32;8;11;435
3179841;['pop', 'uk pop'];89;uk;M;0;;1996.0;2017-06-19;2020-05-15;99.0;17;2;23;25;81
936563;['adult standards', 'classic soul', 'disco'];69;us;G;1;1968.0;;1974-01-01;2018-05-25;;19;20;5;8;256
595459;['k-pop', 'korean pop'];66;us;M;0;;1988.0;2013-01-23;2020-02-14;99.0;6;1;17;42;106
304786;['album rock', 'mellow gold', 'soft rock'];55;us;M;0;;1949.0;1984-01-04;2020-01-23;99.0;38;4;41;4;62
304615;['corrido', 'regional mexican pop'];62;us;G;1;99.0;;2018-09-02;2020-05-01;;1;3;2;10;55
269584;['rap latina', 'trap queen'];61;us;F;0;;1987.0;2011-11-03;2020-05-05;99.0;0;4;4;42;96
524982;['ccm', 'christian alternative rock', 'christian music', 'worship'];58;us;G;1;1991.0;;1996-01-01;2017-08-04;;13;23;14;13;311
378540;['italian hip hop'];65;italy;M;0;;1997.0;2017-12-09;2020-05-21;99.0;0;3;14;9;47
923388;['atl hip hop', 'hip hop', 'melodic rap'];72;us;M;0;;1992.0;2016-02-26;2020-04-10;99.0;0;6;8;40;134
324006;['italian arena pop', 'italian hip hop', 'italian pop'];59;italy;M;0;;1979.0;2013-01-01;2020-05-29;99.0;4;2;40;22;67
410058;['sertanejo', 'sertanejo pop', 'sertanejo universitario'];48;brazil;G;1;1999.0;;2009-10-04;2019-08-16;;4;3;20;0;71
566531;['funk ostentacao', 'pagode'];61;brazil;G;1;1997.0;;2007-01-01;2020-05-29;;13;4;26;23;116
283660;['classical', 'early modern classical', 'impressionism', 'neoclassicism', 'post-romantic era'];63;france;M;0;;1875.0;2017-03-11;2020-05-30;1937.0;0;50;0;0;3326
406137;['brazilian hip hop', 'pop nacional', 'r&b brasileiro'];71;brazil;M;0;;1994.0;2015-02-07;2020-05-15;99.0;4;3;9;42;90
3365651;['baroque pop', 'metropopolis', 'modern rock'];71;us;G;1;2008.0;;2009-01-01;2017-06-30;;13;8;32;10;115
1443819;['latin', 'r&b en espanol'];89;us;M;0;;1990.0;2014-01-25;2020-05-29;99.0;0;5;1;44;100
652879;['chinese electropop', 'chinese idol pop', 'k-pop'];61;china;M;0;;1991.0;2016-05-27;2020-05-31;99.0;1;2;20;28;90
2261669;['melodic rap'];92;us;M;0;;1998.0;2018-07-20;2020-05-22;99.0;0;2;33;27;66
427917;['adult standards', 'british invasion', 'mellow gold'];65;uk;M;0;;1940.0;1966-01-09;2020-05-19;99.0;0;50;0;0;775
247545;['variete francaise'];57;france;G;1;2012.0;;2015-08-14;2020-05-29;;24;3;33;17;65
379750;['contemporary country', 'country', 'country pop'];57;us;M;0;;1979.0;2010-07-13;2018-10-12;99.0;5;5;11;6;77
267431;['conscious hip hop', 'funk', 'gangster rap'];58;us;G;1;1987.0;;1989-02-01;2020-03-01;;9;11;23;8;212
4972007;['dance pop', 'pop', 'r&b'];77;us;M;0;;1984.0;2005-07-26;2020-04-29;99.0;0;25;0;25;398
711546;['german hip hop'];68;germany;M;0;;1988.0;2014-07-03;2020-05-21;99.0;1;8;8;35;272
742486;['big beat', 'disco house'];67;uk;M;0;;1963.0;1996-01-01;2020-05-29;99.0;0;36;0;14;577
245354;['modern reggae', 'reggae', 'reggae fusion'];63;jamaica;M;0;;1976.0;2001-01-01;2019-12-06;99.0;17;6;21;24;135
249901;['hip pop', 'miami hip hop'];57;us;F;0;;1990.0;2013-01-03;2019-12-13;99.0;3;2;18;23;60
202479;['atl hip hop', 'dark trap', 'melodic rap'];60;us;M;0;;1996.0;2018-08-01;2020-05-22;99.0;0;2;12;16;52
474022;['grupera', 'latin', 'mexican pop'];66;mexico;F;0;;1971.0;1994-01-01;2020-05-15;99.0;15;14;22;18;194
419285;['pop peruano', 'salsa peruana'];57;peru;G;1;2011.0;;2013-01-01;2020-03-30;;1;9;6;24;143
420302;['baile pop', 'funk carioca'];76;brazil;M;0;;1997.0;2017-01-12;2020-01-31;99.0;0;0;4;10;10
9494664;['latin', 'reggaeton'];87;colombia;F;0;;1991.0;2014-02-05;2020-05-15;99.0;0;2;0;48;82
337936;['latin worship'];62;dominican republic;G;1;2009.0;;2010-01-01;2020-04-26;;4;9;20;5;132
295408;['j-pop', 'japanese r&b', 'japanese singer-songwriter'];59;japan;M;0;;1987.0;2005-03-30;2020-03-18;99.0;0;15;0;35;330
304885;['classical', 'early romantic era'];62;germany;M;0;;1809.0;1910-03-08;2020-05-22;1847.0;0;50;0;0;1457
